"theta","se","time","method","n","truth"
38.2446403104603,0.718681046524278,0.501000000000005,"iid",900,38.355794
40.000227364048,1.5199371019676,0.306000000000004,"emm",900,38.355794
39.0361156035438,0.695983981532603,0.506,"iid",900,38.355794
38.9993114434383,1.22005644063338,0.326000000000001,"emm",900,38.355794
37.8202707071605,0.702887602851299,0.515000000000001,"iid",900,38.355794
34.9965057901618,1.44351848456951,0.312999999999995,"emm",900,38.355794
38.0779849884645,0.680305090514982,0.505000000000003,"iid",900,38.355794
36.8097793270649,1.37016136096412,0.315999999999995,"emm",900,38.355794
37.425720461901,1.91670451217682,0.508000000000003,"iid",900,38.355794
39.7096812852624,1.06674166482242,0.309999999999995,"emm",900,38.355794
38.2236842669963,0.681576655846719,0.507000000000005,"iid",900,38.355794
37.0437685304225,1.18337125583859,0.332000000000001,"emm",900,38.355794
39.0714510736997,0.739626621069221,0.498000000000005,"iid",900,38.355794
39.9117194067523,0.989963857655392,0.317,"emm",900,38.355794
39.1428786274385,0.693034361307804,0.506999999999998,"iid",900,38.355794
38.2209337436487,0.884919925849765,0.323999999999998,"emm",900,38.355794
39.0054972287466,0.687902386179782,0.507000000000005,"iid",900,38.355794
37.3450395906616,1.78578524792641,0.305,"emm",900,38.355794
39.4542233166743,0.693144419829002,0.505000000000003,"iid",900,38.355794
39.604384695266,1.07384316634188,0.325999999999993,"emm",900,38.355794
38.5763537873129,0.677745027201427,0.492000000000004,"iid",900,38.355794
38.482508986461,0.906895748270091,0.321999999999996,"emm",900,38.355794
38.8824371369808,0.694517523788533,0.510000000000005,"iid",900,38.355794
39.2065586986169,0.997816516570998,0.309999999999995,"emm",900,38.355794
38.4204648423029,0.688958271993625,0.509999999999998,"iid",900,38.355794
37.8503772712393,1.1535827837647,0.320999999999998,"emm",900,38.355794
38.0219504181845,0.684008427570799,0.5,"iid",900,38.355794
37.4862790613136,0.875513048185874,0.314999999999998,"emm",900,38.355794
38.42030269024,0.683005544622145,0.50500000000001,"iid",900,38.355794
37.4992978791216,0.878006507921104,0.319000000000003,"emm",900,38.355794
38.3905985358324,0.668325237266577,0.515999999999991,"iid",900,38.355794
37.6827958198623,1.09605028741846,0.310999999999993,"emm",900,38.355794
38.3279304472224,0.681943705448688,0.51700000000001,"iid",900,38.355794
38.1167366766095,0.795187422261075,0.328000000000003,"emm",900,38.355794
38.2651293962452,0.674078835620376,0.504999999999995,"iid",900,38.355794
37.5470266365112,1.17461010166476,0.311999999999998,"emm",900,38.355794
38.392602218104,0.711165856204233,0.504999999999995,"iid",900,38.355794
37.9682345226564,1.0051147623982,0.332999999999998,"emm",900,38.355794
39.419228402612,0.684169487526767,0.501000000000005,"iid",900,38.355794
38.9186663818242,1.34849139230639,0.307999999999993,"emm",900,38.355794
37.7343405254159,0.668889175405522,0.512999999999991,"iid",900,38.355794
36.0157999852698,2.45181297675123,0.325000000000003,"emm",900,38.355794
39.0075209347627,0.677393243213134,0.504999999999995,"iid",900,38.355794
38.2330604676874,0.969484621484534,0.323000000000008,"emm",900,38.355794
38.0677612662305,0.694077560920938,0.503,"iid",900,38.355794
31.8717498227873,2.41284423361291,0.322000000000003,"emm",900,38.355794
39.1226785065327,0.681025629075897,0.489000000000004,"iid",900,38.355794
38.7622452234203,0.967568549588144,0.308999999999997,"emm",900,38.355794
37.7894587736317,0.666770814822445,0.50500000000001,"iid",900,38.355794
39.0266500872064,0.962002324441774,0.323999999999998,"emm",900,38.355794
37.3894643735832,0.663677271445382,0.507999999999996,"iid",900,38.355794
37.4248152970029,0.948404753426268,0.311999999999998,"emm",900,38.355794
36.9537594342768,0.661979213878228,0.494,"iid",900,38.355794
35.518232201731,0.964900546843892,0.314999999999998,"emm",900,38.355794
39.1417928799604,0.695258770563132,0.507000000000005,"iid",900,38.355794
39.660827325984,1.03000543027711,0.310000000000002,"emm",900,38.355794
39.4118676815503,0.684610294603541,0.51400000000001,"iid",900,38.355794
38.5952427753188,0.94578960581391,0.337999999999994,"emm",900,38.355794
36.1490154055473,0.651246252989219,0.507000000000005,"iid",900,38.355794
36.0696684333648,1.03316177116141,0.314999999999998,"emm",900,38.355794
39.6918127156071,0.69781121484812,0.504000000000005,"iid",900,38.355794
38.4048094550919,1.30134369300581,0.316000000000003,"emm",900,38.355794
39.2877259665529,0.691925912338497,0.489999999999995,"iid",900,38.355794
39.5812994572678,0.852850565397912,0.316000000000003,"emm",900,38.355794
37.5998180610291,0.674513409299915,0.504000000000005,"iid",900,38.355794
36.9762091275754,0.966053404847761,0.316999999999993,"emm",900,38.355794
37.5433337095398,0.731890373635696,0.510999999999996,"iid",900,38.355794
37.7651288446133,0.930259473996356,0.307000000000002,"emm",900,38.355794
38.9816399895584,0.72097598651875,0.509,"iid",900,38.355794
39.75925398253,0.895971222027028,0.321999999999989,"emm",900,38.355794
39.1310013901556,0.695243456260667,0.5,"iid",900,38.355794
40.4091040625544,1.07570507463778,0.316000000000003,"emm",900,38.355794
38.5988244180806,0.687700618049974,0.504000000000005,"iid",900,38.355794
38.0893373129701,0.883846766180653,0.314000000000007,"emm",900,38.355794
37.56013342111,0.66641417970203,0.512,"iid",900,38.355794
38.9384811729817,0.932825495000449,0.312000000000012,"emm",900,38.355794
38.4485192910929,0.690306350301778,0.506,"iid",900,38.355794
38.9265752093447,0.838643786708316,0.312999999999988,"emm",900,38.355794
38.3740270629623,0.687533502881582,0.50200000000001,"iid",900,38.355794
38.1737504884856,1.43723155323357,0.325000000000003,"emm",900,38.355794
39.6045223590202,0.687536173682293,0.516000000000005,"iid",900,38.355794
40.2984638865634,0.890092035957986,0.313999999999993,"emm",900,38.355794
37.4964031790272,0.698776903023618,0.519000000000005,"iid",900,38.355794
33.5251243602453,2.82697821095538,0.323000000000008,"emm",900,38.355794
38.4704982692342,0.698184893334486,0.509,"iid",900,38.355794
35.1055713668883,1.29086628826235,0.312999999999988,"emm",900,38.355794
39.8442581548592,0.702506012298397,0.510999999999996,"iid",900,38.355794
37.700828040671,1.6946146680309,0.326000000000008,"emm",900,38.355794
37.8631559013722,0.695078372894333,0.504000000000005,"iid",900,38.355794
37.5016931340914,1.45660912696026,0.310999999999993,"emm",900,38.355794
39.1959836384178,0.705673816138052,0.506999999999991,"iid",900,38.355794
39.5356734837149,1.21996150395118,0.332000000000008,"emm",900,38.355794
38.8094495908184,0.681708703219594,0.51400000000001,"iid",900,38.355794
42.258903197083,1.17687844477877,0.306999999999988,"emm",900,38.355794
37.9255177522426,0.661338154671133,0.501999999999995,"iid",900,38.355794
39.3961819759173,0.945064328141701,0.326999999999998,"emm",900,38.355794
38.003595754665,0.688626074269221,0.492000000000004,"iid",900,38.355794
36.5568694155911,1.50422665955539,0.315999999999988,"emm",900,38.355794
39.0720348528704,0.698198330263214,0.498999999999995,"iid",900,38.355794
38.2642364669923,1.5380868410577,0.318999999999988,"emm",900,38.355794
38.6931041913138,0.696410377366454,0.501000000000005,"iid",900,38.355794
38.6252391913688,0.984010591061675,0.313999999999993,"emm",900,38.355794
40.8599856790555,0.879475508044613,0.501999999999995,"iid",900,38.355794
40.7734006123829,1.03915190135161,0.316999999999993,"emm",900,38.355794
39.6791476794085,0.695205801183195,0.492999999999995,"iid",900,38.355794
38.859122597737,0.987901276571538,0.311999999999998,"emm",900,38.355794
39.0248730795038,0.713061580841397,0.516999999999996,"iid",900,38.355794
40.1524432090182,0.965988678349198,0.313999999999993,"emm",900,38.355794
39.407900897889,0.697239585971699,0.527999999999992,"iid",900,38.355794
39.5847292902998,1.18529453549659,0.322000000000003,"emm",900,38.355794
38.3506367501928,0.738239874318076,0.504999999999995,"iid",900,38.355794
37.1440712319856,0.985958445923504,0.308000000000007,"emm",900,38.355794
37.4767200417273,0.705464887165798,0.5,"iid",900,38.355794
37.1445131472867,0.843050273421088,0.320999999999998,"emm",900,38.355794
38.8533907438789,0.693743135596521,0.504000000000005,"iid",900,38.355794
38.6467110193222,0.87399107901222,0.310000000000002,"emm",900,38.355794
37.9058413646979,0.73399916449599,0.515000000000001,"iid",900,38.355794
38.7520883976113,2.74334801495366,0.323000000000008,"emm",900,38.355794
38.6011595139325,0.728217409204927,0.501000000000005,"iid",900,38.355794
42.5246802033073,1.95535553428446,0.311999999999998,"emm",900,38.355794
38.3212024504114,0.685962850862073,0.500999999999991,"iid",900,38.355794
39.107975433155,1.02715144011003,0.320999999999998,"emm",900,38.355794
38.7779598590181,0.703949782342901,0.50200000000001,"iid",900,38.355794
38.5824522650429,1.16175895898538,0.320999999999998,"emm",900,38.355794
37.6581442858192,0.683187799761251,0.507999999999996,"iid",900,38.355794
37.2736562702195,1.23443444967526,0.316000000000003,"emm",900,38.355794
38.206572650152,0.686828535011296,0.510999999999996,"iid",900,38.355794
36.3810665761166,1.0807463661501,0.317999999999998,"emm",900,38.355794
39.2488253438127,0.692540911751315,0.5,"iid",900,38.355794
39.1087132154045,1.3260842632418,0.312000000000012,"emm",900,38.355794
39.2746742325504,0.698618203350982,0.516000000000005,"iid",900,38.355794
38.7231692675367,0.903135940008662,0.314999999999998,"emm",900,38.355794
38.9549529912996,0.717985103196566,0.516000000000005,"iid",900,38.355794
38.3331258509831,1.20473422807365,0.322000000000003,"emm",900,38.355794
37.3610138113095,0.686304122998969,0.509,"iid",900,38.355794
33.8647257231127,2.25245079167488,0.313000000000002,"emm",900,38.355794
38.8704019350974,0.670716180924142,0.504999999999995,"iid",900,38.355794
35.9673350645222,1.31965700565657,0.313999999999993,"emm",900,38.355794
36.9654203838835,0.658149250470244,0.503,"iid",900,38.355794
34.181441814313,1.48888968088129,0.316999999999993,"emm",900,38.355794
38.9618047510996,0.673943984985223,0.509999999999991,"iid",900,38.355794
39.3764886458058,1.28294527551157,0.312000000000012,"emm",900,38.355794
37.5070140216369,0.696124733327032,0.509,"iid",900,38.355794
37.6836520840222,1.00381935426812,0.315999999999988,"emm",900,38.355794
38.5850909179542,0.665297309802177,0.504999999999995,"iid",900,38.355794
39.2051043791863,1.09947104255148,0.316000000000003,"emm",900,38.355794
37.6085675971309,0.676697010052707,0.50200000000001,"iid",900,38.355794
38.3904038433955,1.17583483228667,0.311000000000007,"emm",900,38.355794
38.9338547912857,0.707667204624637,0.515000000000015,"iid",900,38.355794
39.4999329048964,1.21977207093249,0.324999999999989,"emm",900,38.355794
37.5685992735496,0.671725043680445,0.515000000000015,"iid",900,38.355794
39.063293886849,1.81123786876045,0.314000000000021,"emm",900,38.355794
37.8684299641902,0.709298781557401,0.509000000000015,"iid",900,38.355794
37.406427844095,1.09210913181467,0.323000000000008,"emm",900,38.355794
37.851700362779,0.694719849544472,0.498000000000019,"iid",900,38.355794
37.7623006528834,1.53734797986423,0.324000000000012,"emm",900,38.355794
38.2425376239301,0.705282319735928,0.513000000000005,"iid",900,38.355794
33.1162552255191,2.21894810930823,0.307999999999993,"emm",900,38.355794
37.8689971369167,0.802372385955689,0.515999999999991,"iid",900,38.355794
39.8539703361967,1.50843357488003,0.317000000000007,"emm",900,38.355794
39.3012959138971,0.700697177335689,0.498000000000019,"iid",900,38.355794
39.3543998332608,1.04461890496172,0.307999999999993,"emm",900,38.355794
38.3703865841439,0.689764031638562,0.504999999999995,"iid",900,38.355794
39.3809825561729,1.03846305735916,0.312999999999988,"emm",900,38.355794
36.8119341188162,0.72531434294794,0.507000000000005,"iid",900,38.355794
38.2279472457803,0.985012628339154,0.317000000000007,"emm",900,38.355794
39.6206400276252,0.705348507356842,0.509000000000015,"iid",900,38.355794
40.9204508308428,1.9669664398926,0.306000000000012,"emm",900,38.355794
38.5255958218938,0.712400390572358,0.506,"iid",900,38.355794
37.500698724578,0.986098521149718,0.305999999999983,"emm",900,38.355794
38.7380108049498,0.677611016083316,0.498999999999995,"iid",900,38.355794
39.080710795345,0.915083809759405,0.313999999999993,"emm",900,38.355794
38.6291727376196,0.690334112575901,0.511000000000024,"iid",900,38.355794
38.9114119179788,0.882151843585478,0.308999999999997,"emm",900,38.355794
38.9667814877795,0.717605214260178,0.507999999999981,"iid",900,38.355794
38.834574641934,1.49838931361229,0.442999999999984,"emm",900,38.355794
39.4158041043247,0.699489589198013,0.52000000000001,"iid",900,38.355794
40.961916125208,1.00491343767727,0.334000000000003,"emm",900,38.355794
38.2885698329025,0.673457865216979,0.503999999999991,"iid",900,38.355794
37.9180372008825,0.824959751568655,0.317999999999984,"emm",900,38.355794
38.8508110867826,0.724947786003366,0.518000000000001,"iid",900,38.355794
38.5399778939064,1.19969940398189,0.317999999999984,"emm",900,38.355794
38.3633195417068,0.677129522468051,0.492999999999995,"iid",900,38.355794
38.8384546149334,1.24129989661408,0.332999999999998,"emm",900,38.355794
38.6335787775687,0.687407738444663,0.512999999999977,"iid",900,38.355794
38.2552076777847,0.902055599552241,0.324000000000012,"emm",900,38.355794
38.8863817716668,0.739781531877867,0.490000000000009,"iid",900,38.355794
42.5771985015184,1.99230039860875,0.300999999999988,"emm",900,38.355794
38.3471084463448,0.684395958141442,0.508999999999986,"iid",900,38.355794
38.8432384800271,1.83727860816077,0.306999999999988,"emm",900,38.355794
38.0459449355354,0.675447807478295,0.504999999999995,"iid",900,38.355794
38.1718600231723,0.780324019505669,0.322000000000003,"emm",900,38.355794
38.3939482934118,0.652675496306596,0.49799999999999,"iid",900,38.355794
38.0010547520701,0.95037829497832,0.329000000000008,"emm",900,38.355794
38.9183140261882,0.696048790744692,0.502999999999986,"iid",900,38.355794
39.7945588509314,0.824475877528846,0.314999999999998,"emm",900,38.355794
38.1695032357387,0.7030421386257,0.5,"iid",900,38.355794
38.0301218616316,1.05529384519337,0.317000000000007,"emm",900,38.355794
37.3521435476701,0.706582993265356,0.507000000000005,"iid",900,38.355794
39.0426928590771,1.44654300777776,0.317999999999984,"emm",900,38.355794
38.7890454670372,0.728846202868559,0.509000000000015,"iid",900,38.355794
37.2517719446389,1.55211514445121,0.318000000000012,"emm",900,38.355794
40.1839472717992,0.690350236769669,0.518999999999977,"iid",900,38.355794
40.0256967111861,0.754185923920881,0.325999999999993,"emm",900,38.355794
37.8433386516911,0.6913987105908,0.503000000000014,"iid",900,38.355794
36.9621409806648,1.26773176099906,0.311000000000007,"emm",900,38.355794
38.5482520475018,0.679135788262794,0.518000000000001,"iid",900,38.355794
37.0194023564311,0.933902683092973,0.314999999999998,"emm",900,38.355794
37.7570220787967,0.693785822539963,0.502999999999986,"iid",900,38.355794
38.3387982983084,0.924574342628953,0.325000000000017,"emm",900,38.355794
38.4145392480492,0.693884851448725,0.51400000000001,"iid",900,38.355794
36.0524572977501,1.8221499890947,0.314999999999998,"emm",900,38.355794
37.4073145106245,0.683505411443169,0.492999999999995,"iid",900,38.355794
33.6842132141818,3.41239604672105,0.310000000000002,"emm",900,38.355794
38.3167329499827,0.695797331231026,0.501999999999981,"iid",900,38.355794
38.0410060971585,0.966272790520255,0.301999999999992,"emm",900,38.355794
38.6467619020812,0.68685539958656,0.504999999999995,"iid",900,38.355794
40.1728770849863,1.52427259850034,0.313999999999993,"emm",900,38.355794
39.0623139477107,0.712972998193521,0.49799999999999,"iid",900,38.355794
38.272819284471,0.899987663239046,0.324999999999989,"emm",900,38.355794
38.6382402136352,0.676004685304623,0.49799999999999,"iid",900,38.355794
38.5033048628756,1.67031491253342,0.320999999999998,"emm",900,38.355794
38.7103637657089,0.685651871712048,0.502999999999986,"iid",900,38.355794
39.0840455187609,0.82370915710652,0.314999999999998,"emm",900,38.355794
37.3640442076991,0.703931345226704,0.504999999999995,"iid",900,38.355794
37.5032562708301,0.802364896310778,0.324999999999989,"emm",900,38.355794
39.7663989437099,0.705868493984539,0.50800000000001,"iid",900,38.355794
40.9720630333253,0.926121180945796,0.323000000000008,"emm",900,38.355794
37.4818154417155,0.726357527395753,0.516999999999996,"iid",900,38.355794
34.7544855361319,1.20403153845296,0.316999999999979,"emm",900,38.355794
38.1347700395897,0.686839607102983,0.498999999999995,"iid",900,38.355794
39.8150929196305,1.44050654896419,0.324000000000012,"emm",900,38.355794
38.3669111884682,0.680045360309403,0.52000000000001,"iid",900,38.355794
38.907946870192,0.937662824937648,0.310000000000002,"emm",900,38.355794
38.1678881441227,0.698491362642944,0.503000000000014,"iid",900,38.355794
38.5216453058975,0.868512871022565,0.310000000000002,"emm",900,38.355794
38.5928185924,0.697969865047215,0.506,"iid",900,38.355794
38.6927619159762,0.82782410449652,0.301999999999992,"emm",900,38.355794
37.3653716732726,0.685050565870547,0.509999999999991,"iid",900,38.355794
37.3583472077655,0.989197376797747,0.318000000000012,"emm",900,38.355794
38.8953305626489,0.728416208133637,0.507000000000005,"iid",900,38.355794
39.7583817974548,1.13209500145325,0.310000000000002,"emm",900,38.355794
37.5913370324341,0.674426340083325,0.5,"iid",900,38.355794
37.7257180401235,0.808777866775916,0.306000000000012,"emm",900,38.355794
38.2486426892198,0.696526856545281,0.512,"iid",900,38.355794
36.3927863853427,1.31701023937492,0.312000000000012,"emm",900,38.355794
37.6698810362331,0.665382639951041,0.507000000000005,"iid",900,38.355794
37.4521491141113,1.14579712350234,0.305999999999983,"emm",900,38.355794
39.3822739453268,0.699436923794275,0.503999999999991,"iid",900,38.355794
42.0957361805971,1.81108825517211,0.308000000000021,"emm",900,38.355794
36.2319076358505,0.670993332729114,0.512,"iid",900,38.355794
34.4544299849597,1.18560598559422,0.303000000000026,"emm",900,38.355794
38.6441536438703,0.684183156228613,0.509000000000015,"iid",900,38.355794
40.4250741185398,0.974089888554293,0.319999999999993,"emm",900,38.355794
37.1850252778284,0.66908487575367,0.507000000000005,"iid",900,38.355794
35.7428444333077,1.17350653389191,0.318000000000012,"emm",900,38.355794
38.7997328884241,0.718480892925312,0.510999999999996,"iid",900,38.355794
38.0503162508732,1.19627272589954,0.327999999999975,"emm",900,38.355794
38.5800863012656,0.682700856340101,0.51400000000001,"iid",900,38.355794
38.9249462357468,1.07492540174621,0.325999999999993,"emm",900,38.355794
37.9301843620454,1.11984955632032,0.501000000000005,"iid",900,38.355794
40.722257560854,1.02087066364621,0.329000000000008,"emm",900,38.355794
38.3967696347721,0.693844970755984,0.504999999999995,"iid",900,38.355794
37.0715736034026,1.58506393420501,0.308999999999997,"emm",900,38.355794
37.6861472278064,0.700551061173882,0.50800000000001,"iid",900,38.355794
36.4816073185514,1.00492595530002,0.312000000000012,"emm",900,38.355794
38.1344883424072,0.705320872141322,0.509000000000015,"iid",900,38.355794
37.8142071951239,0.945554168891507,0.307000000000016,"emm",900,38.355794
38.1614411536608,0.690845261690849,0.495000000000005,"iid",900,38.355794
38.7944855960646,0.802563618129659,0.317000000000007,"emm",900,38.355794
36.4169286014874,0.774314751711687,0.496999999999986,"iid",900,38.355794
35.3953474732742,1.02244628168609,0.316000000000003,"emm",900,38.355794
38.7939615433329,0.701168879159079,0.501000000000005,"iid",900,38.355794
37.5993612311743,1.32792727031324,0.322000000000003,"emm",900,38.355794
37.3465594079595,0.713113649139032,0.504999999999995,"iid",900,38.355794
37.3489679382295,0.94216693733111,0.318999999999988,"emm",900,38.355794
37.8111069431407,0.685075983689729,0.507999999999981,"iid",900,38.355794
37.3369421380798,1.20661358860148,0.311000000000007,"emm",900,38.355794
39.9062594870222,0.6821705066654,0.501000000000005,"iid",900,38.355794
39.3499044387541,1.01752364250283,0.317000000000007,"emm",900,38.355794
38.7234658005301,0.691477217862494,0.506,"iid",900,38.355794
39.7522532950249,0.861447735285492,0.317999999999984,"emm",900,38.355794
38.9147878886673,0.751726727060756,0.52200000000002,"iid",900,38.355794
39.6229064357104,0.916582959783186,0.328000000000003,"emm",900,38.355794
39.8728134564438,0.680341555677558,0.509000000000015,"iid",900,38.355794
39.1463891084303,1.18193165442975,0.311000000000007,"emm",900,38.355794
37.830256897713,0.756363401725139,0.495000000000005,"iid",900,38.355794
35.4268522952806,2.15665697520063,0.325000000000017,"emm",900,38.355794
38.3409372044103,0.668815662916371,0.506,"iid",900,38.355794
39.1407385565956,1.04954411812227,0.317000000000007,"emm",900,38.355794
38.6487206406625,0.664984762578936,0.507999999999981,"iid",900,38.355794
38.8639439226419,1.21765520899401,0.314999999999998,"emm",900,38.355794
38.0473939427405,0.690681434286121,0.501000000000005,"iid",900,38.355794
38.7598692105184,0.840171337413085,0.314999999999998,"emm",900,38.355794
38.0459548622721,0.731286427194041,0.506,"iid",900,38.355794
38.6292361237381,0.927248689514268,0.332000000000022,"emm",900,38.355794
38.032925426193,0.690652788496746,0.507000000000005,"iid",900,38.355794
38.9122790655316,0.916531347187122,0.313999999999993,"emm",900,38.355794
38.4078385542456,0.688892947813169,0.50800000000001,"iid",900,38.355794
36.5618696172145,1.24255087817847,0.320999999999998,"emm",900,38.355794
37.8393969365295,0.758249059957803,0.512,"iid",900,38.355794
37.6490188335144,0.838068437567901,0.328000000000003,"emm",900,38.355794
37.2568512853197,0.697689526070301,0.518000000000001,"iid",900,38.355794
37.5155972165896,0.940490032655645,0.317000000000007,"emm",900,38.355794
37.4997538005677,0.681711464010054,0.499000000000024,"iid",900,38.355794
37.573571409881,1.13391056693459,0.312999999999988,"emm",900,38.355794
38.6985608861947,0.670234083566503,0.5,"iid",900,38.355794
37.3451981275473,1.19851537542981,0.312000000000012,"emm",900,38.355794
37.6525986148482,1.00545336079645,0.525000000000006,"iid",900,38.355794
37.9417681877061,1.03360673866385,0.318999999999988,"emm",900,38.355794
36.7181103600431,0.66977223132175,0.509999999999991,"iid",900,38.355794
36.4107421948755,0.882101216754134,0.322000000000003,"emm",900,38.355794
37.9649396845529,0.68157801873231,0.501999999999981,"iid",900,38.355794
38.8438812992462,1.24074858547418,0.308999999999997,"emm",900,38.355794
38.7318312469002,0.699785576543902,0.503999999999991,"iid",900,38.355794
38.5814025197498,1.29041037582039,0.317000000000007,"emm",900,38.355794
38.2699403873486,0.739874240356536,0.507999999999981,"iid",900,38.355794
37.1852820594965,1.20260365600367,0.310000000000002,"emm",900,38.355794
39.002233462805,0.690381931434448,0.504000000000019,"iid",900,38.355794
39.789449798543,1.09153116038402,0.299999999999983,"emm",900,38.355794
